DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2024/08/01 15:52:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,64,0.0,1.0,6.3,-13.52925,-47.66159
2024/08/01 15:52:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,57,0.0,1.0,14.0,-14.00981,-47.85824
2024/08/01 16:41:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,64,0.0,1.0,5.5,-13.529,-47.66904
2024/08/01 16:41:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,64,0.0,1.0,10.1,-13.5323,-47.66852
2024/08/01 16:41:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,57,0.0,1.0,7.5,-14.00989,-47.86025
2024/08/01 16:41:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,64,0.0,1.0,10.1,-13.528,-47.64026
2024/08/01 17:07:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,64,0.0,1.0,8.0,-13.53482,-47.65437
2024/08/01 17:07:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,64,0.0,1.0,5.2,-13.53265,-47.66734
2024/08/01 17:07:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,64,0.0,1.0,19.2,-13.52828,-47.64249
2024/08/02 04:17:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,65,0.0,1.0,1.0,-13.53313,-47.64471
2024/08/02 04:17:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,65,0.0,1.0,1.1,-13.53608,-47.67063
2024/08/02 04:17:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,65,0.0,1.0,1.6,-13.53245,-47.64874
2024/08/02 04:40:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,65,0.0,1.0,0.8,-13.53347,-47.64921
2024/08/02 04:40:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,65,0.0,1.0,2.1,-13.53402,-47.67131
2024/08/02 04:40:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,65,0.0,1.0,0.8,-13.53046,-47.64423
2024/08/02 15:46:23,GOES-16,Brasil,GOIÁS,CAVALCANTE,Cerrado,65,0.0,1.0,69.3,-13.5433,-47.6424
2024/08/02 15:56:23,GOES-16,Brasil,GOIÁS,CAVALCANTE,Cerrado,65,0.0,1.0,75.6,-13.5433,-47.6424
2024/08/02 16:24:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,65,0.0,1.0,21.1,-13.53437,-47.66418
2024/08/02 16:24:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,65,0.0,1.0,33.1,-13.53889,-47.66735
2024/08/02 16:24:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,65,0.0,1.0,21.1,-13.53839,-47.66371
2024/08/02 16:24:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,65,0.0,1.0,33.1,-13.53487,-47.66785
2024/08/02 16:24:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,65,0.0,1.0,21.1,-13.53387,-47.66051
2024/08/02 16:50:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,65,0.0,1.0,2.3,-13.54018,-47.67405
2024/08/02 16:50:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,65,0.0,1.0,8.6,-13.53846,-47.66309
2024/08/02 16:50:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,65,0.0,1.0,2.3,-13.53961,-47.67042
2024/08/02 17:13:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,65,0.0,1.0,6.8,-13.53625,-47.66091
2024/08/03 03:55:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,4.6,-13.54313,-47.67281
2024/08/03 04:21:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,2.7,-13.54329,-47.67474
2024/08/03 04:21:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,2.7,-13.54389,-47.67103
2024/08/03 04:21:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,1.3,-13.54171,-47.66312
2024/08/03 05:12:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,2.5,-13.54385,-47.67708
2024/08/03 05:12:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,2.2,-13.54534,-47.66394
2024/08/03 05:12:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,2.2,-13.54519,-47.67288
2024/08/03 05:12:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,2.5,-13.5448,-47.66873
2024/08/03 05:12:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,2.2,-13.54476,-47.6769
2024/08/03 05:12:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,2.5,-13.5443,-47.67307
2024/08/03 05:12:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,2.6,-13.54566,-47.6685
2024/08/03 05:21:00,AQUA_M-M,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,5.6,-13.54435,-47.66869
2024/08/03 16:03:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,4.5,-13.54468,-47.67818
2024/08/03 16:30:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,59,0.0,1.0,8.8,-14.00845,-47.86126
2024/08/03 16:30:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,59,0.0,1.0,5.4,-14.00473,-47.86181
2024/08/03 16:30:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,2.6,-13.54455,-47.6703
2024/08/03 16:54:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,2.6,-13.5481,-47.6762
2024/08/03 17:34:00,AQUA_M-T,Brasil,GOIÁS,CAVALCANTE,Cerrado,59,0.0,1.0,22.6,-14.01044,-47.85562
2024/08/04 04:53:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,67,0.0,1.0,1.5,-13.54747,-47.66886
2024/08/04 16:37:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,67,0.0,1.0,4.5,-13.54929,-47.66746
2024/08/04 17:26:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,67,0.0,1.0,2.8,-13.54993,-47.66831
2024/08/07 16:30:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,70,0.0,1.0,6.5,-13.63152,-47.76941
2024/08/07 16:30:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,70,0.0,1.0,4.6,-13.6431,-47.71753
2024/08/07 16:30:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,70,0.0,1.0,4.9,-13.64248,-47.71304
2024/08/07 16:30:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,70,0.0,1.0,2.1,-13.62537,-47.69745
2024/08/07 16:30:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,70,0.0,1.0,4.9,-13.63882,-47.7136
2024/08/07 16:56:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,70,0.0,1.0,7.4,-13.62726,-47.70021
2024/08/07 16:56:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,70,0.0,1.0,8.2,-13.62506,-47.69687
2024/08/07 16:56:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,70,0.0,1.0,7.4,-13.63083,-47.69953
2024/08/07 16:56:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,70,0.0,1.0,5.3,-13.6392,-47.71566
2024/08/07 16:56:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,70,0.0,1.0,3.5,-13.63075,-47.76712
2024/08/07 16:56:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,70,0.0,1.0,8.2,-13.62861,-47.69619
2024/08/07 17:20:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,70,0.0,1.0,4.6,-13.64379,-47.71431
2024/08/07 17:20:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,70,0.0,1.0,6.5,-13.62964,-47.69764
2024/08/07 17:20:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,70,0.0,1.0,4.6,-13.63854,-47.71518
2024/08/07 17:20:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,70,0.0,1.0,5.0,-13.63858,-47.7162
2024/08/07 17:20:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,70,0.0,1.0,5.0,-13.64383,-47.71532
2024/08/10 16:22:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,72,0.0,1.0,7.3,-13.83471,-47.52396
2024/08/10 17:13:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,22.7,-13.97278,-47.7412
2024/08/10 17:24:00,AQUA_M-T,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,14.4,-13.84336,-47.97584
2024/08/10 17:24:00,AQUA_M-T,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,40.8,-13.95357,-47.75143
2024/08/10 17:24:00,AQUA_M-T,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,52.9,-13.95215,-47.74115
2024/08/10 17:39:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,66,0.0,1.0,11.7,-13.9728,-47.73877
2024/08/11 16:03:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,67,0.0,1.0,5.4,-13.85715,-47.95667
2024/08/11 16:03:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,67,0.0,1.0,4.7,-13.85431,-47.9576
2024/08/15 03:55:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,77,0.12,1.0,1.6,-13.48018,-47.73766
2024/08/15 03:55:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,77,0.15,1.0,1.7,-13.48037,-47.73518
2024/08/15 04:46:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,77,0.14,1.0,3.0,-13.48053,-47.73611
2024/08/16 15:46:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,0,0.16,1.0,6.5,-13.61052,-47.53258
2024/08/16 17:02:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,0,0.19,1.0,7.4,-13.61433,-47.53738
2024/08/17 15:52:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,80,0.0,1.0,13.5,-13.78771,-47.41282
2024/08/17 15:52:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,80,0.0,1.0,4.7,-13.79437,-47.41209
2024/08/17 15:52:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,80,0.0,1.0,19.8,-13.79008,-47.41268
2024/08/17 16:41:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,80,0.0,1.0,3.8,-13.79318,-47.41063
2024/08/17 16:41:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,80,0.0,1.0,8.1,-13.78711,-47.41522
2024/08/17 17:07:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,80,0.0,1.0,5.5,-13.7881,-47.417
2024/08/17 17:07:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,80,0.0,1.0,2.9,-13.79171,-47.41199
2024/08/17 17:07:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,80,0.0,1.0,2.9,-13.79096,-47.40778
2024/08/17 17:32:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,80,0.0,1.0,3.2,-13.79213,-47.4083
2024/08/18 13:16:00,TERRA_M-T,Brasil,GOIÁS,CAVALCANTE,Cerrado,81,0.0,1.0,25.8,-13.41098,-47.9147
2024/08/18 16:24:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,54,0.0,1.0,20.3,-13.71622,-47.394
2024/08/18 16:24:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,54,0.0,1.0,25.5,-13.71576,-47.39752
2024/08/18 16:24:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,57,0.0,1.0,25.5,-13.71968,-47.39664
2024/08/18 16:24:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,53,0.0,1.0,10.0,-13.71507,-47.39222
2024/08/18 16:24:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,55,0.0,1.0,20.3,-13.71695,-47.39931
2024/08/18 16:24:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,58,0.0,1.0,21.3,-13.72088,-47.39849
2024/08/18 16:50:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,56,0.0,1.0,4.0,-13.71894,-47.39344
2024/08/18 16:50:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,54,0.0,1.0,5.5,-13.71552,-47.3939
2024/08/18 16:50:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,57,0.0,1.0,5.9,-13.72012,-47.40083
2024/08/18 16:50:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,57,0.0,1.0,5.9,-13.71953,-47.39715
2024/08/18 16:50:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,54,0.0,1.0,10.0,-13.71611,-47.39762
2024/08/18 17:13:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,56,0.0,1.0,9.0,-13.71867,-47.39806
2024/08/18 17:13:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,55,0.0,1.0,9.0,-13.7177,-47.39285
2024/08/18 17:54:00,AQUA_M-T,Brasil,GOIÁS,CAVALCANTE,Cerrado,50,0.0,1.0,21.3,-13.71106,-47.39374
2024/08/19 16:03:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,82,0.0,1.0,5.1,-13.75553,-47.4129
2024/08/20 04:02:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,76,0.0,1.0,0.8,-13.95195,-47.82814
2024/08/22 04:17:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,78,0.0,1.0,1.1,-13.95302,-47.83096
2024/08/22 04:40:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,78,0.0,1.0,1.2,-13.95126,-47.8304
2024/08/22 16:50:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,83,0.0,1.0,6.3,-13.8022,-47.81986
2024/08/22 17:13:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,83,0.0,1.0,16.0,-13.80069,-47.81974
2024/08/22 17:20:00,AQUA_M-T,Brasil,GOIÁS,CAVALCANTE,Cerrado,84,0.0,1.0,10.0,-13.78904,-47.8256
2024/08/22 17:37:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,78,0.0,1.0,3.5,-13.86451,-47.95167
2024/08/22 17:37:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,78,0.0,1.0,6.1,-13.864,-47.95272
2024/08/22 17:37:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,83,0.0,1.0,7.5,-13.80663,-47.81687
2024/08/22 17:37:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,83,0.0,1.0,4.4,-13.80624,-47.81598
2024/08/23 04:21:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,79,0.0,1.0,1.0,-14.01527,-47.91125
2024/08/23 16:30:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,16,0.0,1.0,8.4,-13.61517,-47.66678
2024/08/23 16:30:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,16,0.0,1.0,11.9,-13.61884,-47.66624
2024/08/23 16:56:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,15,0.0,1.0,8.8,-13.61988,-47.66423
2024/08/23 16:56:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,15,0.0,1.0,8.8,-13.6163,-47.66481
2024/08/23 17:20:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,14,0.0,1.0,6.3,-13.63204,-47.66109
2024/08/23 17:20:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,13,0.0,1.0,6.4,-13.63204,-47.65942
2024/08/25 15:52:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,8.2,-13.80736,-47.85094
2024/08/25 16:18:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,86,0.0,1.0,57.7,-13.82021,-47.51661
2024/08/25 16:18:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,86,0.0,1.0,57.7,-13.82463,-47.51591
2024/08/25 16:18:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,86,0.0,1.0,57.7,-13.82403,-47.51127
2024/08/25 16:18:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,6.7,-13.82903,-47.5152
2024/08/25 16:18:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,5.1,-13.81197,-47.84869
2024/08/25 16:18:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,5.1,-13.80744,-47.84927
2024/08/25 16:18:00,NPP-375,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,5.1,-13.80687,-47.84464
2024/08/25 16:41:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,17.7,-13.8052,-47.84832
2024/08/25 16:41:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,86,0.0,1.0,11.8,-13.82693,-47.51779
2024/08/25 16:41:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,86,0.0,1.0,11.8,-13.82639,-47.51424
2024/08/25 16:41:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,86,0.0,1.0,11.8,-13.82308,-47.51477
2024/08/25 16:41:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,86,0.0,1.0,5.3,-13.82255,-47.51122
2024/08/25 16:41:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,86,0.0,1.0,4.6,-13.81978,-47.5153
2024/08/25 16:41:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,13.7,-13.81569,-47.85032
2024/08/25 16:41:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,8.8,-13.81516,-47.84677
2024/08/25 16:41:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,17.7,-13.80852,-47.8478
2024/08/25 16:41:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,8.8,-13.81184,-47.84728
2024/08/25 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,6.8,-13.811,-47.84575
2024/08/25 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,86,0.0,1.0,14.2,-13.82724,-47.51723
2024/08/25 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,86,0.0,1.0,14.2,-13.82084,-47.51828
2024/08/25 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,6.8,-13.81829,-47.84942
2024/08/25 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,6.8,-13.81719,-47.84425
2024/08/25 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,12.6,-13.8139,-47.84872
2024/08/25 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,6.8,-13.81211,-47.85097
2024/08/25 17:32:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,12.6,-13.8077,-47.85014
2024/08/25 17:41:00,AQUA_M-T,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,9.1,-13.79818,-47.84828
2024/08/25 19:06:23,GOES-16,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,61.7,-13.8354,-47.5076
2024/08/26 03:49:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,0.7,-13.82561,-47.51098
2024/08/26 03:49:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,0.8,-13.82876,-47.52235
2024/08/26 03:49:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,88,0.0,1.0,0.5,-13.83394,-47.52335
2024/08/26 03:49:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,0.8,-13.82811,-47.52567
2024/08/26 03:49:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,1.0,-13.82492,-47.51454
2024/08/26 04:40:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,1.6,-13.82499,-47.51222
2024/08/26 04:40:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,88,0.0,1.0,3.0,-13.82866,-47.51281
2024/08/26 05:06:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,88,0.0,1.0,1.5,-13.82714,-47.50965
2024/08/26 05:06:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,1.6,-13.82673,-47.51312
2024/08/26 16:22:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,10.1,-13.83075,-47.5293
2024/08/26 16:22:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,7.9,-13.83029,-47.52571
2024/08/26 16:22:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,10.1,-13.83121,-47.53285
2024/08/26 16:22:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,10.1,-13.82675,-47.52987
2024/08/26 16:22:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,10.1,-13.82721,-47.53342
2024/08/26 16:22:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,17.6,-13.82229,-47.52689
2024/08/26 17:13:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,88,0.0,1.0,27.1,-13.83403,-47.52149
2024/08/26 17:13:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,10.1,-13.82432,-47.52954
2024/08/26 17:13:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,9.1,-13.82556,-47.52819
2024/08/26 17:13:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,10.1,-13.82903,-47.52865
2024/08/26 17:13:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,88,0.0,1.0,25.6,-13.83754,-47.52194
2024/08/26 17:13:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,87,0.0,1.0,9.1,-13.83027,-47.52732
2024/08/27 04:21:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,83,0.0,1.0,1.2,-13.95059,-47.82486
2024/08/27 04:49:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,83,0.0,1.0,0.9,-13.95129,-47.82535
2024/08/27 16:03:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,11,0.0,1.0,5.4,-13.54638,-47.66042
2024/08/27 16:03:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,83,0.0,1.0,0.7,-14.04034,-47.62785
2024/08/27 16:56:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,11,0.0,1.0,9.4,-13.5446,-47.6877
2024/08/29 00:34:30,METOP-B,Brasil,GOIÁS,CAVALCANTE,Cerrado,85,0.0,1.0,,-13.949700355529785,-47.81639862060547
2024/08/29 03:45:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,85,0.0,1.0,2.5,-13.94864,-47.8238
2024/08/29 04:10:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,85,0.0,1.0,1.0,-13.94781,-47.82114
2024/08/29 04:10:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,85,0.0,1.0,1.0,-13.95168,-47.82182
2024/08/29 04:34:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,85,0.0,1.0,1.4,-13.94899,-47.82523
2024/08/29 04:34:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,85,0.0,1.0,1.9,-13.94955,-47.82147
2024/09/04 00:43:00,TERRA_M-M,Brasil,GOIÁS,CAVALCANTE,Cerrado,27,0.0,1.0,9.7,-13.58959,-47.67682
2024/09/04 03:55:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,24,0.0,1.0,0.8,-13.58302,-47.67156
2024/09/04 03:55:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,26,0.0,1.0,1.1,-13.58786,-47.67383
2024/09/04 03:55:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,26,0.0,1.0,0.8,-13.58774,-47.6725
2024/09/04 03:55:00,NPP-375D,Brasil,GOIÁS,CAVALCANTE,Cerrado,25,0.0,1.0,1.1,-13.58314,-47.67289
2024/09/04 04:19:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,25,0.0,1.0,0.8,-13.58548,-47.67363
2024/09/04 04:19:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,24,0.0,1.0,0.8,-13.58607,-47.66994
2024/09/04 04:19:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,25,0.0,1.0,1.4,-13.58944,-47.67052
2024/09/04 05:12:00,NOAA-21,Brasil,GOIÁS,CAVALCANTE,Cerrado,25,0.0,1.0,2.8,-13.5881,-47.67141
2024/09/06 03:45:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,98,0.0,1.0,0.9,-13.97138,-47.31379
2024/09/06 03:45:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,98,0.0,1.0,0.7,-13.97029,-47.30697
2024/09/06 03:45:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,98,0.0,1.0,1.5,-13.96946,-47.31115
2024/09/06 03:45:00,NOAA-20,Brasil,GOIÁS,CAVALCANTE,Cerrado,98,0.0,1.0,0.9,-13.96667,-47.30808
